username,event_date,release_id,country,organization_id,Y,D_tau_m3,D_tau_m2,D_tau_m1,D_tau_0,D_tau_1,D_tau_2,D_tau_3,D_tau_4
clason,2023-03-29,,austria,,0,0,0,0,0,0,0,0,0
clason,2023-03-30,,austria,,0,0,0,0,0,0,0,0,0
clason,2023-03-31,,austria,,0,0,0,0,0,0,0,0,0
clason,2023-04-03,97835208,austria,6471485,1,0,0,0,0,0,0,0,0
clason,2023-04-04,,austria,,0,0,0,0,0,0,0,0,0
clason,2023-04-05,98193012,austria,6471485,1,0,0,0,0,0,0,0,0
clason,2023-04-06,,austria,,0,0,0,0,0,0,0,0,0
CSalih,2023-03-28,,austria,,0,0,0,0,0,0,0,0,0
CSalih,2023-03-29,,austria,,0,0,0,0,0,0,0,0,0
CSalih,2023-03-30,,austria,,0,0,0,0,0,0,0,0,0
CSalih,2023-03-31,,austria,,0,0,0,0,0,0,0,0,0
CSalih,2023-04-03,,austria,,0,0,0,0,0,0,0,0,0
CSalih,2023-04-04,,austria,,0,0,0,0,0,0,0,0,0
CSalih,2023-04-05,98178035,austria,5045272,1,0,0,0,0,0,0,0,0
CSalih,2023-04-06,,austria,,0,0,0,0,0,0,0,0,0
danielstieger,2023-03-28,,austria,,0,0,0,0,0,0,0,0,0
danielstieger,2023-03-29,,austria,,0,0,0,0,0,0,0,0,0
danielstieger,2023-03-30,,austria,,0,0,0,0,0,0,0,0,0
danielstieger,2023-03-31,,austria,,0,0,0,0,0,0,0,0,0
danielstieger,2023-04-03,,austria,,0,0,0,0,0,0,0,0,0
danielstieger,2023-04-04,,austria,,0,0,0,0,0,0,0,0,0
danielstieger,2023-04-05,98174546,austria,,1,0,0,0,0,0,0,0,0
danielstieger,2023-04-06,,austria,,0,0,0,0,0,0,0,0,0
lukfor,2023-03-28,,austria,,0,0,0,0,0,0,0,0,0
lukfor,2023-03-29,,austria,,0,0,0,0,0,0,0,0,0
lukfor,2023-03-30,,austria,,0,0,0,0,0,0,0,0,0
lukfor,2023-03-31,,austria,,0,0,0,0,0,0,0,0,0
lukfor,2023-04-03,97841608,austria,930103,1,0,0,0,0,0,0,0,0
lukfor,2023-04-04,98084744,austria,930103,1,0,0,0,0,0,0,0,0
lukfor,2023-04-05,98166225,austria,930103,1,0,0,0,0,0,0,0,0
lukfor,2023-04-06,,austria,,0,0,0,0,0,0,0,0,0
ttntm,2023-03-28,,austria,,0,0,0,0,0,0,0,0,0
ttntm,2023-03-29,,austria,,0,0,0,0,0,0,0,0,0
ttntm,2023-03-30,,austria,,0,0,0,0,0,0,0,0,0
ttntm,2023-03-31,,austria,,0,0,0,0,0,0,0,0,0
ttntm,2023-04-03,,austria,,0,0,0,0,0,0,0,0,0
ttntm,2023-04-04,,austria,,0,0,0,0,0,0,0,0,0
ttntm,2023-04-05,98163244,austria,,1,0,0,0,0,0,0,0,0
ttntm,2023-04-06,,austria,,0,0,0,0,0,0,0,0,0
ahocevar,2023-03-28,,austria,,0,0,0,0,0,0,0,0,0
ahocevar,2023-03-29,,austria,,0,0,0,0,0,0,0,0,0
ahocevar,2023-03-30,,austria,,0,0,0,0,0,0,0,0,0
ahocevar,2023-03-31,,austria,,0,0,0,0,0,0,0,0,0
ahocevar,2023-04-03,,austria,,0,0,0,0,0,0,0,0,0
ahocevar,2023-04-04,,austria,,0,0,0,0,0,0,0,0,0
ahocevar,2023-04-05,98162666,austria,240579,1,0,0,0,0,0,0,0,0
ahocevar,2023-04-06,,austria,,0,0,0,0,0,0,0,0,0
gregor-j,2023-03-28,,austria,,0,0,0,0,0,0,0,0,0
gregor-j,2023-03-29,,austria,,0,0,0,0,0,0,0,0,0
gregor-j,2023-03-30,,austria,,0,0,0,0,0,0,0,0,0
gregor-j,2023-03-31,,austria,,0,0,0,0,0,0,0,0,0
gregor-j,2023-04-03,,austria,,0,0,0,0,0,0,0,0,0
gregor-j,2023-04-04,,austria,,0,0,0,0,0,0,0,0,0
gregor-j,2023-04-05,98156352,austria,36727625,1,0,0,0,0,0,0,0,0
gregor-j,2023-04-06,,austria,,0,0,0,0,0,0,0,0,0
cbrnr,2023-03-28,,austria,,0,0,0,0,0,0,0,0,0
cbrnr,2023-03-29,,austria,,0,0,0,0,0,0,0,0,0
cbrnr,2023-03-30,,austria,,0,0,0,0,0,0,0,0,0
cbrnr,2023-03-31,,austria,,0,0,0,0,0,0,0,0,0
cbrnr,2023-04-03,,austria,,0,0,0,0,0,0,0,0,0
cbrnr,2023-04-04,,austria,,0,0,0,0,0,0,0,0,0
cbrnr,2023-04-05,98156035,austria,,1,0,0,0,0,0,0,0,0
cbrnr,2023-04-06,,austria,,0,0,0,0,0,0,0,0,0
dni,2023-03-28,,austria,,0,0,0,0,0,0,0,0,0
dni,2023-03-29,,austria,,0,0,0,0,0,0,0,0,0
dni,2023-03-30,,austria,,0,0,0,0,0,0,0,0,0
dni,2023-03-31,,austria,,0,0,0,0,0,0,0,0,0
dni,2023-04-03,,austria,,0,0,0,0,0,0,0,0,0
dni,2023-04-04,,austria,,0,0,0,0,0,0,0,0,0
dni,2023-04-05,98153532,austria,63878660,1,0,0,0,0,0,0,0,0
dni,2023-04-06,,austria,,0,0,0,0,0,0,0,0,0
EugOT,2023-03-28,,austria,,0,0,0,0,0,0,0,0,0
EugOT,2023-03-29,,austria,,0,0,0,0,0,0,0,0,0
EugOT,2023-03-30,,austria,,0,0,0,0,0,0,0,0,0
EugOT,2023-03-31,,austria,,0,0,0,0,0,0,0,0,0
EugOT,2023-04-03,,austria,,0,0,0,0,0,0,0,0,0
EugOT,2023-04-04,,austria,,0,0,0,0,0,0,0,0,0
EugOT,2023-04-05,98144237,austria,52498706,1,0,0,0,0,0,0,0,0
EugOT,2023-04-06,,austria,,0,0,0,0,0,0,0,0,0
DamianJaeger,2023-03-28,,austria,,0,0,0,0,0,0,0,0,0
DamianJaeger,2023-03-29,,austria,,0,0,0,0,0,0,0,0,0
DamianJaeger,2023-03-30,,austria,,0,0,0,0,0,0,0,0,0
DamianJaeger,2023-03-31,,austria,,0,0,0,0,0,0,0,0,0
DamianJaeger,2023-04-03,,austria,,0,0,0,0,0,0,0,0,0
DamianJaeger,2023-04-04,98009557,austria,86971394,1,0,0,0,0,0,0,0,0
DamianJaeger,2023-04-05,98144008,austria,86971394,1,0,0,0,0,0,0,0,0
DamianJaeger,2023-04-06,,austria,,0,0,0,0,0,0,0,0,0
Laess3r,2023-03-28,,austria,,0,0,0,0,0,0,0,0,0
Laess3r,2023-03-29,,austria,,0,0,0,0,0,0,0,0,0
Laess3r,2023-03-30,97454207,austria,1215250,1,0,0,0,0,0,0,0,0
Laess3r,2023-03-31,,austria,,0,0,0,0,0,0,0,0,0
Laess3r,2023-04-03,,austria,,0,0,0,0,0,0,0,0,0
Laess3r,2023-04-04,,austria,,0,0,0,0,0,0,0,0,0
Laess3r,2023-04-05,98141644,austria,1215250,1,0,0,0,0,0,0,0,0
Laess3r,2023-04-06,,austria,,0,0,0,0,0,0,0,0,0
ich777,2023-03-28,,austria,,0,0,0,0,0,0,0,0,0
ich777,2023-03-29,,austria,,0,0,0,0,0,0,0,0,0
ich777,2023-03-30,97414397,austria,,1,0,0,0,0,0,0,0,0
ich777,2023-03-31,,austria,,0,0,0,0,0,0,0,0,0
ich777,2023-04-03,97786374,austria,,1,0,0,0,0,0,0,0,0
ich777,2023-04-04,,austria,,0,0,0,0,0,0,0,0,0
ich777,2023-04-05,98127141,austria,,1,0,0,0,0,0,0,0,0
ich777,2023-04-06,,austria,,0,0,0,0,0,0,0,0,0
mwllgr,2023-03-28,,austria,,0,0,0,0,0,0,0,0,0
mwllgr,2023-03-29,,austria,,0,0,0,0,0,0,0,0,0
mwllgr,2023-03-30,,austria,,0,0,0,0,0,0,0,0,0
mwllgr,2023-03-31,,austria,,0,0,0,0,0,0,0,0,0
mwllgr,2023-04-03,,austria,,0,0,0,0,0,0,0,0,0
mwllgr,2023-04-04,98098060,austria,,1,0,0,0,0,0,0,0,0
mwllgr,2023-04-05,,austria,,0,0,0,0,0,0,0,0,0
mwllgr,2023-04-06,,austria,,0,0,0,0,0,0,0,0,0
asjadnaqvi,2023-03-28,,austria,,0,0,0,0,0,0,0,0,0
asjadnaqvi,2023-03-29,,austria,,0,0,0,0,0,0,0,0,0
asjadnaqvi,2023-03-30,,austria,,0,0,0,0,0,0,0,0,0
asjadnaqvi,2023-03-31,,austria,,0,0,0,0,0,0,0,0,0
asjadnaqvi,2023-04-03,,austria,,0,0,0,0,0,0,0,0,0
asjadnaqvi,2023-04-04,98088232,austria,,1,0,0,0,0,0,0,0,0
asjadnaqvi,2023-04-05,,austria,,0,0,0,0,0,0,0,0,0
asjadnaqvi,2023-04-06,,austria,,0,0,0,0,0,0,0,0,0
BobanSpasic,2023-03-28,,austria,,0,0,0,0,0,0,0,0,0
BobanSpasic,2023-03-29,,austria,,0,0,0,0,0,0,0,0,0
BobanSpasic,2023-03-30,,austria,,0,0,0,0,0,0,0,0,0
BobanSpasic,2023-03-31,,austria,,0,0,0,0,0,0,0,0,0
BobanSpasic,2023-04-03,,austria,,0,0,0,0,0,0,0,0,0
BobanSpasic,2023-04-04,98085339,austria,,1,0,0,0,0,0,0,0,0
BobanSpasic,2023-04-05,,austria,,0,0,0,0,0,0,0,0,0
BobanSpasic,2023-04-06,,austria,,0,0,0,0,0,0,0,0,0
lukepistrol,2023-03-28,,austria,,0,0,0,0,0,0,0,0,0
lukepistrol,2023-03-29,,austria,,0,0,0,0,0,0,0,0,0
lukepistrol,2023-03-30,97428363,austria,101493338,1,0,0,0,0,0,0,0,0
lukepistrol,2023-03-31,,austria,,0,0,0,0,0,0,0,0,0
lukepistrol,2023-04-03,,austria,,0,0,0,0,0,0,0,0,0
lukepistrol,2023-04-04,98078883,austria,101493338,1,0,0,0,0,0,0,0,0
lukepistrol,2023-04-05,,austria,,0,0,0,0,0,0,0,0,0
lukepistrol,2023-04-06,,austria,,0,0,0,0,0,0,0,0,0
omostan,2023-03-28,,austria,,0,0,0,0,0,0,0,0,0
omostan,2023-03-29,,austria,,0,0,0,0,0,0,0,0,0
omostan,2023-03-30,,austria,,0,0,0,0,0,0,0,0,0
omostan,2023-03-31,,austria,,0,0,0,0,0,0,0,0,0
omostan,2023-04-03,,austria,,0,0,0,0,0,0,0,0,0
omostan,2023-04-04,98074273,austria,,1,0,0,0,0,0,0,0,0
omostan,2023-04-05,,austria,,0,0,0,0,0,0,0,0,0
omostan,2023-04-06,,austria,,0,0,0,0,0,0,0,0,0
JDDev0,2023-03-28,,austria,,0,0,0,0,0,0,0,0,0
JDDev0,2023-03-29,,austria,,0,0,0,0,0,0,0,0,0
JDDev0,2023-03-30,,austria,,0,0,0,0,0,0,0,0,0
JDDev0,2023-03-31,,austria,,0,0,0,0,0,0,0,0,0
JDDev0,2023-04-03,,austria,,0,0,0,0,0,0,0,0,0
JDDev0,2023-04-04,98064449,austria,,1,0,0,0,0,0,0,0,0
JDDev0,2023-04-05,,austria,,0,0,0,0,0,0,0,0,0
JDDev0,2023-04-06,,austria,,0,0,0,0,0,0,0,0,0
Curve,2023-03-28,,austria,,0,0,0,0,0,0,0,0,0
Curve,2023-03-29,,austria,,0,0,0,0,0,0,0,0,0
Curve,2023-03-30,,austria,,0,0,0,0,0,0,0,0,0
Curve,2023-03-31,,austria,,0,0,0,0,0,0,0,0,0
Curve,2023-04-03,97913294,austria,74979035,1,0,0,0,0,0,0,0,0
Curve,2023-04-04,98064367,austria,74979035,1,0,0,0,0,0,0,0,0
Curve,2023-04-05,,austria,,0,0,0,0,0,0,0,0,0
Curve,2023-04-06,,austria,,0,0,0,0,0,0,0,0,0
obertscheiderfhwn,2023-03-28,,austria,,0,0,0,0,0,0,0,0,0
obertscheiderfhwn,2023-03-29,,austria,,0,0,0,0,0,0,0,0,0
obertscheiderfhwn,2023-03-30,,austria,,0,0,0,0,0,0,0,0,0
obertscheiderfhwn,2023-03-31,,austria,,0,0,0,0,0,0,0,0,0
obertscheiderfhwn,2023-04-03,,austria,,0,0,0,0,0,0,0,0,0
obertscheiderfhwn,2023-04-04,98059344,austria,,1,0,0,0,0,0,0,0,0
obertscheiderfhwn,2023-04-05,,austria,,0,0,0,0,0,0,0,0,0
obertscheiderfhwn,2023-04-06,,austria,,0,0,0,0,0,0,0,0,0
codeling,2023-03-28,,austria,,0,0,0,0,0,0,0,0,0
codeling,2023-03-29,,austria,,0,0,0,0,0,0,0,0,0
codeling,2023-03-30,,austria,,0,0,0,0,0,0,0,0,0
codeling,2023-03-31,,austria,,0,0,0,0,0,0,0,0,0
codeling,2023-04-03,,austria,,0,0,0,0,0,0,0,0,0
codeling,2023-04-04,98049371,austria,16919266,1,0,0,0,0,0,0,0,0
codeling,2023-04-05,,austria,,0,0,0,0,0,0,0,0,0
codeling,2023-04-06,,austria,,0,0,0,0,0,0,0,0,0
seppinho,2023-03-28,,austria,,0,0,0,0,0,0,0,0,0
seppinho,2023-03-29,,austria,,0,0,0,0,0,0,0,0,0
seppinho,2023-03-30,,austria,,0,0,0,0,0,0,0,0,0
seppinho,2023-03-31,,austria,,0,0,0,0,0,0,0,0,0
seppinho,2023-04-03,,austria,,0,0,0,0,0,0,0,0,0
seppinho,2023-04-04,98045765,austria,930103,1,0,0,0,0,0,0,0,0
seppinho,2023-04-05,,austria,,0,0,0,0,0,0,0,0,0
seppinho,2023-04-06,,austria,,0,0,0,0,0,0,0,0,0
Fmahring-prof,2023-03-28,,austria,,0,0,0,0,0,0,0,0,0
Fmahring-prof,2023-03-29,,austria,,0,0,0,0,0,0,0,0,0
Fmahring-prof,2023-03-30,,austria,,0,0,0,0,0,0,0,0,0
Fmahring-prof,2023-03-31,,austria,,0,0,0,0,0,0,0,0,0
Fmahring-prof,2023-04-03,,austria,,0,0,0,0,0,0,0,0,0
Fmahring-prof,2023-04-04,98045242,austria,,1,0,0,0,0,0,0,0,0
Fmahring-prof,2023-04-05,,austria,,0,0,0,0,0,0,0,0,0
Fmahring-prof,2023-04-06,,austria,,0,0,0,0,0,0,0,0,0
rolandschuetz,2023-03-28,,austria,,0,0,0,0,0,0,0,0,0
rolandschuetz,2023-03-29,,austria,,0,0,0,0,0,0,0,0,0
rolandschuetz,2023-03-30,,austria,,0,0,0,0,0,0,0,0,0
rolandschuetz,2023-03-31,,austria,,0,0,0,0,0,0,0,0,0
rolandschuetz,2023-04-03,,austria,,0,0,0,0,0,0,0,0,0
rolandschuetz,2023-04-04,98037147,austria,128504304,1,0,0,0,0,0,0,0,0
rolandschuetz,2023-04-05,,austria,,0,0,0,0,0,0,0,0,0
rolandschuetz,2023-04-06,,austria,,0,0,0,0,0,0,0,0,0
gbrueckl,2023-03-28,,austria,,0,0,0,0,0,0,0,0,0
gbrueckl,2023-03-29,,austria,,0,0,0,0,0,0,0,0,0
gbrueckl,2023-03-30,,austria,,0,0,0,0,0,0,0,0,0
gbrueckl,2023-03-31,,austria,,0,0,0,0,0,0,0,0,0
gbrueckl,2023-04-03,,austria,,0,0,0,0,0,0,0,0,0
gbrueckl,2023-04-04,98014962,austria,60094041,1,0,0,0,0,0,0,0,0
gbrueckl,2023-04-05,,austria,,0,0,0,0,0,0,0,0,0
gbrueckl,2023-04-06,,austria,,0,0,0,0,0,0,0,0,0
mherrmann,2023-03-28,,austria,,0,0,0,0,0,0,0,0,0
mherrmann,2023-03-29,,austria,,0,0,0,0,0,0,0,0,0
mherrmann,2023-03-30,,austria,,0,0,0,0,0,0,0,0,0
mherrmann,2023-03-31,,austria,,0,0,0,0,0,0,0,0,0
mherrmann,2023-04-03,,austria,,0,0,0,0,0,0,0,0,0
mherrmann,2023-04-04,98014325,austria,,1,0,0,0,0,0,0,0,0
mherrmann,2023-04-05,,austria,,0,0,0,0,0,0,0,0,0
mherrmann,2023-04-06,,austria,,0,0,0,0,0,0,0,0,0
oliver-zehentleitner,2023-03-28,,austria,,0,0,0,0,0,0,0,0,0
oliver-zehentleitner,2023-03-29,,austria,,0,0,0,0,0,0,0,0,0
oliver-zehentleitner,2023-03-30,97466130,austria,62907988,1,0,0,0,0,0,0,0,0
oliver-zehentleitner,2023-03-31,,austria,,0,0,0,0,0,0,0,0,0
oliver-zehentleitner,2023-04-03,97929589,austria,62907988,1,0,0,0,0,0,0,0,0
oliver-zehentleitner,2023-04-04,98008174,austria,62907988,1,0,0,0,0,0,0,0,0
oliver-zehentleitner,2023-04-05,,austria,,0,0,0,0,0,0,0,0,0
oliver-zehentleitner,2023-04-06,,austria,,0,0,0,0,0,0,0,0,0
kovzol,2023-03-28,,austria,,0,0,0,0,0,0,0,0,0
kovzol,2023-03-29,,austria,,0,0,0,0,0,0,0,0,0
kovzol,2023-03-30,,austria,,0,0,0,0,0,0,0,0,0
kovzol,2023-03-31,,austria,,0,0,0,0,0,0,0,0,0
kovzol,2023-04-03,97862226,austria,,1,0,0,0,0,0,0,0,0
kovzol,2023-04-04,98004633,austria,,1,0,0,0,0,0,0,0,0
kovzol,2023-04-05,,austria,,0,0,0,0,0,0,0,0,0
kovzol,2023-04-06,,austria,,0,0,0,0,0,0,0,0,0
nbelyh,2023-03-28,,austria,,0,0,0,0,0,0,0,0,0
nbelyh,2023-03-29,,austria,,0,0,0,0,0,0,0,0,0
nbelyh,2023-03-30,,austria,,0,0,0,0,0,0,0,0,0
nbelyh,2023-03-31,,austria,,0,0,0,0,0,0,0,0,0
nbelyh,2023-04-03,,austria,,0,0,0,0,0,0,0,0,0
nbelyh,2023-04-04,85668242,austria,,1,0,0,0,0,0,0,0,0
nbelyh,2023-04-05,,austria,,0,0,0,0,0,0,0,0,0
nbelyh,2023-04-06,,austria,,0,0,0,0,0,0,0,0,0
m-genser,2023-03-28,,austria,,0,0,0,0,0,0,0,0,0
m-genser,2023-03-29,,austria,,0,0,0,0,0,0,0,0,0
m-genser,2023-03-30,,austria,,0,0,0,0,0,0,0,0,0
m-genser,2023-03-31,,austria,,0,0,0,0,0,0,0,0,0
m-genser,2023-04-03,97916624,austria,,1,0,0,0,0,0,0,0,0
m-genser,2023-04-04,,austria,,0,0,0,0,0,0,0,0,0
m-genser,2023-04-05,,austria,,0,0,0,0,0,0,0,0,0
m-genser,2023-04-06,,austria,,0,0,0,0,0,0,0,0,0
michael1011,2023-03-28,,austria,,0,0,0,0,0,0,0,0,0
michael1011,2023-03-29,,austria,,0,0,0,0,0,0,0,0,0
michael1011,2023-03-30,,austria,,0,0,0,0,0,0,0,0,0
michael1011,2023-03-31,,austria,,0,0,0,0,0,0,0,0,0
michael1011,2023-04-03,97908786,austria,44981752,1,0,0,0,0,0,0,0,0
michael1011,2023-04-04,,austria,,0,0,0,0,0,0,0,0,0
michael1011,2023-04-05,,austria,,0,0,0,0,0,0,0,0,0
michael1011,2023-04-06,,austria,,0,0,0,0,0,0,0,0,0
estefan3112,2023-03-28,,austria,,0,0,0,0,0,0,0,0,0
estefan3112,2023-03-29,,austria,,0,0,0,0,0,0,0,0,0
estefan3112,2023-03-30,,austria,,0,0,0,0,0,0,0,0,0
estefan3112,2023-03-31,,austria,,0,0,0,0,0,0,0,0,0
estefan3112,2023-04-03,97906692,austria,,1,0,0,0,0,0,0,0,0
estefan3112,2023-04-04,,austria,,0,0,0,0,0,0,0,0,0
estefan3112,2023-04-05,,austria,,0,0,0,0,0,0,0,0,0
estefan3112,2023-04-06,,austria,,0,0,0,0,0,0,0,0,0
sudo200,2023-03-28,,austria,,0,0,0,0,0,0,0,0,0
sudo200,2023-03-29,,austria,,0,0,0,0,0,0,0,0,0
sudo200,2023-03-30,,austria,,0,0,0,0,0,0,0,0,0
sudo200,2023-03-31,,austria,,0,0,0,0,0,0,0,0,0
sudo200,2023-04-03,97902251,austria,,1,0,0,0,0,0,0,0,0
sudo200,2023-04-04,,austria,,0,0,0,0,0,0,0,0,0
sudo200,2023-04-05,,austria,,0,0,0,0,0,0,0,0,0
sudo200,2023-04-06,,austria,,0,0,0,0,0,0,0,0,0
ellisztamas,2023-03-28,,austria,,0,0,0,0,0,0,0,0,0
ellisztamas,2023-03-29,,austria,,0,0,0,0,0,0,0,0,0
ellisztamas,2023-03-30,,austria,,0,0,0,0,0,0,0,0,0
ellisztamas,2023-03-31,,austria,,0,0,0,0,0,0,0,0,0
ellisztamas,2023-04-03,97897060,austria,,1,0,0,0,0,0,0,0,0
ellisztamas,2023-04-04,,austria,,0,0,0,0,0,0,0,0,0
ellisztamas,2023-04-05,,austria,,0,0,0,0,0,0,0,0,0
ellisztamas,2023-04-06,,austria,,0,0,0,0,0,0,0,0,0
fyr77,2023-03-28,,austria,,0,0,0,0,0,0,0,0,0
fyr77,2023-03-29,,austria,,0,0,0,0,0,0,0,0,0
fyr77,2023-03-30,,austria,,0,0,0,0,0,0,0,0,0
fyr77,2023-03-31,,austria,,0,0,0,0,0,0,0,0,0
fyr77,2023-04-03,97895859,austria,,1,0,0,0,0,0,0,0,0
fyr77,2023-04-04,,austria,,0,0,0,0,0,0,0,0,0
fyr77,2023-04-05,,austria,,0,0,0,0,0,0,0,0,0
fyr77,2023-04-06,,austria,,0,0,0,0,0,0,0,0,0
BGSpiegl,2023-03-28,,austria,,0,0,0,0,0,0,0,0,0
BGSpiegl,2023-03-29,,austria,,0,0,0,0,0,0,0,0,0
BGSpiegl,2023-03-30,,austria,,0,0,0,0,0,0,0,0,0
BGSpiegl,2023-03-31,,austria,,0,0,0,0,0,0,0,0,0
BGSpiegl,2023-04-03,97872735,austria,,1,0,0,0,0,0,0,0,0
BGSpiegl,2023-04-04,,austria,,0,0,0,0,0,0,0,0,0
BGSpiegl,2023-04-05,,austria,,0,0,0,0,0,0,0,0,0
BGSpiegl,2023-04-06,,austria,,0,0,0,0,0,0,0,0,0
notz,2023-03-28,,austria,,0,0,0,0,0,0,0,0,0
notz,2023-03-29,,austria,,0,0,0,0,0,0,0,0,0
notz,2023-03-30,,austria,,0,0,0,0,0,0,0,0,0
notz,2023-03-31,,austria,,0,0,0,0,0,0,0,0,0
notz,2023-04-03,97870269,austria,,1,0,0,0,0,0,0,0,0
notz,2023-04-04,,austria,,0,0,0,0,0,0,0,0,0
notz,2023-04-05,,austria,,0,0,0,0,0,0,0,0,0
notz,2023-04-06,,austria,,0,0,0,0,0,0,0,0,0
jhartmann123,2023-03-28,,austria,,0,0,0,0,0,0,0,0,0
jhartmann123,2023-03-29,,austria,,0,0,0,0,0,0,0,0,0
jhartmann123,2023-03-30,,austria,,0,0,0,0,0,0,0,0,0
jhartmann123,2023-03-31,,austria,,0,0,0,0,0,0,0,0,0
jhartmann123,2023-04-03,97863715,austria,809603,1,0,0,0,0,0,0,0,0
jhartmann123,2023-04-04,,austria,,0,0,0,0,0,0,0,0,0
jhartmann123,2023-04-05,,austria,,0,0,0,0,0,0,0,0,0
jhartmann123,2023-04-06,,austria,,0,0,0,0,0,0,0,0,0
Tidone,2023-03-28,,austria,,0,0,0,0,0,0,0,0,0
Tidone,2023-03-29,,austria,,0,0,0,0,0,0,0,0,0
Tidone,2023-03-30,,austria,,0,0,0,0,0,0,0,0,0
Tidone,2023-03-31,,austria,,0,0,0,0,0,0,0,0,0
Tidone,2023-04-03,97860323,austria,55834310,1,0,0,0,0,0,0,0,0
Tidone,2023-04-04,,austria,,0,0,0,0,0,0,0,0,0
Tidone,2023-04-05,,austria,,0,0,0,0,0,0,0,0,0
Tidone,2023-04-06,,austria,,0,0,0,0,0,0,0,0,0
devlaam,2023-03-28,,austria,,0,0,0,0,0,0,0,0,0
devlaam,2023-03-29,,austria,,0,0,0,0,0,0,0,0,0
devlaam,2023-03-30,,austria,,0,0,0,0,0,0,0,0,0
devlaam,2023-03-31,97640126,austria,,1,0,0,0,0,0,0,0,0
devlaam,2023-04-03,97857567,austria,,1,0,0,0,0,0,0,0,0
devlaam,2023-04-04,,austria,,0,0,0,0,0,0,0,0,0
devlaam,2023-04-05,,austria,,0,0,0,0,0,0,0,0,0
devlaam,2023-04-06,,austria,,0,0,0,0,0,0,0,0,0
fewagner,2023-03-28,,austria,,0,0,0,0,0,0,0,0,0
fewagner,2023-03-29,,austria,,0,0,0,0,0,0,0,0,0
fewagner,2023-03-30,96899673,austria,,1,0,0,0,0,0,0,0,0
fewagner,2023-03-31,,austria,,0,0,0,0,0,0,0,0,0
fewagner,2023-04-03,96899673,austria,,1,0,0,0,0,0,0,0,0
fewagner,2023-04-04,,austria,,0,0,0,0,0,0,0,0,0
fewagner,2023-04-05,,austria,,0,0,0,0,0,0,0,0,0
fewagner,2023-04-06,,austria,,0,0,0,0,0,0,0,0,0
danielkelemen,2023-03-28,,austria,,0,0,0,0,0,0,0,0,0
danielkelemen,2023-03-29,,austria,,0,0,0,0,0,0,0,0,0
danielkelemen,2023-03-30,,austria,,0,0,0,0,0,0,0,0,0
danielkelemen,2023-03-31,,austria,,0,0,0,0,0,0,0,0,0
danielkelemen,2023-04-03,97848433,austria,2443838,1,0,0,0,0,0,0,0,0
danielkelemen,2023-04-04,,austria,,0,0,0,0,0,0,0,0,0
danielkelemen,2023-04-05,,austria,,0,0,0,0,0,0,0,0,0
danielkelemen,2023-04-06,,austria,,0,0,0,0,0,0,0,0,0
alexpartsch,2023-03-28,,austria,,0,0,0,0,0,0,0,0,0
alexpartsch,2023-03-29,,austria,,0,0,0,0,0,0,0,0,0
alexpartsch,2023-03-30,,austria,,0,0,0,0,0,0,0,0,0
alexpartsch,2023-03-31,,austria,,0,0,0,0,0,0,0,0,0
alexpartsch,2023-04-03,97845598,austria,68952075,1,0,0,0,0,0,0,0,0
alexpartsch,2023-04-04,,austria,,0,0,0,0,0,0,0,0,0
alexpartsch,2023-04-05,,austria,,0,0,0,0,0,0,0,0,0
alexpartsch,2023-04-06,,austria,,0,0,0,0,0,0,0,0,0
christophwille,2023-03-28,,austria,,0,0,0,0,0,0,0,0,0
christophwille,2023-03-29,,austria,,0,0,0,0,0,0,0,0,0
christophwille,2023-03-30,,austria,,0,0,0,0,0,0,0,0,0
christophwille,2023-03-31,,austria,,0,0,0,0,0,0,0,0,0
christophwille,2023-04-03,97836121,austria,343434,1,0,0,0,0,0,0,0,0
christophwille,2023-04-04,,austria,,0,0,0,0,0,0,0,0,0
christophwille,2023-04-05,,austria,,0,0,0,0,0,0,0,0,0
christophwille,2023-04-06,,austria,,0,0,0,0,0,0,0,0,0
metachris,2023-03-28,,austria,,0,0,0,0,0,0,0,0,0
metachris,2023-03-29,,austria,,0,0,0,0,0,0,0,0,0
metachris,2023-03-30,,austria,,0,0,0,0,0,0,0,0,0
metachris,2023-03-31,,austria,,0,0,0,0,0,0,0,0,0
metachris,2023-04-03,97835017,austria,71380475,1,0,0,0,0,0,0,0,0
metachris,2023-04-04,,austria,,0,0,0,0,0,0,0,0,0
metachris,2023-04-05,,austria,,0,0,0,0,0,0,0,0,0
metachris,2023-04-06,,austria,,0,0,0,0,0,0,0,0,0
bewegende-Architektur,2023-03-28,,austria,,0,0,0,0,0,0,0,0,0
bewegende-Architektur,2023-03-29,,austria,,0,0,0,0,0,0,0,0,0
bewegende-Architektur,2023-03-30,,austria,,0,0,0,0,0,0,0,0,0
bewegende-Architektur,2023-03-31,,austria,,0,0,0,0,0,0,0,0,0
bewegende-Architektur,2023-04-03,97831928,austria,,1,0,0,0,0,0,0,0,0
bewegende-Architektur,2023-04-04,,austria,,0,0,0,0,0,0,0,0,0
bewegende-Architektur,2023-04-05,,austria,,0,0,0,0,0,0,0,0,0
bewegende-Architektur,2023-04-06,,austria,,0,0,0,0,0,0,0,0,0
thet,2023-03-28,,austria,,0,0,0,0,0,0,0,0,0
thet,2023-03-29,,austria,,0,0,0,0,0,0,0,0,0
thet,2023-03-30,,austria,,0,0,0,0,0,0,0,0,0
thet,2023-03-31,,austria,,0,0,0,0,0,0,0,0,0
